2.412992226334897623e+02 1.680900421142578125e+02 8.088288307189941406e+00 7.230549335479736328e+00 4.682090282440185547e+00 3.280628442764282227e+00
2.342992226334897339e+02 1.680679168701171875e+02 8.087108612060546875e+00 7.230772018432617188e+00 4.681732177734375000e+00 3.280867576599121094e+00
2.272992226334897623e+02 1.680414276123046875e+02 8.083626747131347656e+00 7.231099605560302734e+00 4.683491706848144531e+00 3.283470153808593750e+00
2.202992226334897623e+02 1.679876861572265625e+02 8.073181152343750000e+00 7.228550910949707031e+00 4.686302661895751953e+00 3.288490772247314453e+00
2.132992226334897623e+02 1.678714752197265625e+02 8.046507835388183594e+00 7.217689037322998047e+00 4.688724517822265625e+00 3.296173095703125000e+00
2.062992226334897623e+02 1.676314544677734375e+02 7.989176750183105469e+00 7.191241741180419922e+00 4.689707279205322266e+00 3.307622194290161133e+00
1.992992226334897339e+02 1.671441497802734375e+02 7.876892566680908203e+00 7.138287067413330078e+00 4.687437057495117188e+00 3.324416160583496094e+00
1.922992226334897623e+02 1.661664581298828125e+02 7.668181419372558594e+00 7.042502880096435547e+00 4.678949356079101562e+00 3.347770690917968750e+00
1.852992226334897623e+02 1.642505645751953125e+02 7.304716110229492188e+00 6.882746219635009766e+00 4.659443378448486328e+00 3.377505540847778320e+00
1.782992226334897339e+02 1.606894226074218750e+02 6.743129253387451172e+00 6.647577285766601562e+00 4.624699592590332031e+00 3.409483432769775391e+00
1.712992226334897339e+02 1.546049041748046875e+02 6.044647693634033203e+00 6.364124298095703125e+00 4.573833942413330078e+00 3.434201478958129883e+00
1.642992226334897339e+02 1.454229736328125000e+02 5.460804939270019531e+00 6.079226493835449219e+00 4.475980281829833984e+00 3.412635564804077148e+00
1.572992226334897623e+02 1.338177337646484375e+02 5.319728851318359375e+00 5.746828079223632812e+00 4.214474201202392578e+00 3.244530677795410156e+00
1.502992226334897623e+02 1.224726562500000000e+02 5.584163665771484375e+00 5.098029613494873047e+00 3.618807077407836914e+00 2.784679651260375977e+00
